date,state,sentiment
20200616,OR,0.240707692
20200617,OR,0.59124
20200618,OR,0.18491
20200619,OR,-0.06088
20200620,OR,0.258
20200621,OR,0.473585714
20200622,OR,0.435442857
20200623,OR,0.33126
20200624,OR,0.2348875
20200625,OR,0.0560125
20200626,OR,0.39126
20200627,OR,0.132025
20200628,OR,0.3558125
20200629,OR,0.432407692
20200630,OR,-0.01106
20200701,OR,0.065241667
20200702,OR,0.247408333
20200703,OR,0.41304
20200704,OR,0.27694
20200705,OR,-0.148366667
20200706,OR,0.261214286
20200707,OR,0.404375
20200708,OR,-0.0105
20200709,OR,0.469509091
20200710,OR,0.16905
20200711,OR,0.211533333
20200712,OR,0.19095
20200713,OR,0.261869231
20200714,OR,0.064966667
20200715,OR,-0.07655
20200716,OR,0.275191667
20200717,OR,0.188566667
20200718,OR,0.2196
20200719,OR,0.324425
20200720,OR,0.0956125
20200721,OR,0.364
20200722,OR,0.429690909
20200723,OR,0.212657143
20200724,OR,0.323933333
20200725,OR,0.161088889
20200726,OR,0.01895
20200727,OR,0.15275
20200728,OR,0.13087
20200729,OR,0.073842857
20200730,OR,0.3692
20200731,OR,0.3006
20200801,OR,0.298766667
20200802,OR,-0.2735
20200803,OR,0.396046667
20200804,OR,0.33699
20200805,OR,0.047130769
20200806,OR,0.5796
20200807,OR,-0.045533333
20200808,OR,0.45954
20200809,OR,0.095144444
20200810,OR,0.123725
20200811,OR,0.300285714
20200812,OR,0.470111111
20200813,OR,0.35734
20200814,OR,0.30374
20200815,OR,0.406554545
20200816,OR,0.3259
20200817,OR,0.0233
20200818,OR,0.31413
20200819,OR,-0.018166667
20200820,OR,0.260322222
20200821,OR,0.042766667
20200822,OR,0.218988889
20200823,OR,0.31965
20200824,OR,0.049833333
20200825,OR,0.110811111
20200826,OR,0.0664
20200827,OR,0.306385714
20200828,OR,0.14395
20200829,OR,0.085916667
20200830,OR,0.4829625
20200831,OR,0.167957143
20200901,OR,0.258871429
20200902,OR,0.483328571
20200903,OR,0.07005
20200904,OR,0.384114286
20200905,OR,0.432733333
20200906,OR,0.3528
20200907,OR,0.17866
20200908,OR,0.129833333
20200909,OR,0.062388889
20200910,OR,0.166333333
20200911,OR,0.19156
20200912,OR,-0.079077778
20200913,OR,0.001125
20200914,OR,0.11165
20200915,OR,0.071875
20200916,OR,0.1299
20200917,OR,0.79485
20200918,OR,0.247142857
20200919,OR,0.10898
20200920,OR,0.7568
20200921,OR,-0.4215
20200922,OR,-0.04035
20200923,OR,0
20200924,OR,0.0212
20200925,OR,0.51305
20200926,OR,0.269225
20200927,OR,0.270775
20200928,OR,0.4369
20200929,OR,0.17514
20200930,OR,0.262333333
20201001,OR,0.3034
20201002,OR,0.1153875
20201003,OR,0
20201004,OR,0.29548
20201005,OR,-0.064
20201006,OR,0.51085
20201007,OR,-0.0784
20201008,OR,-0.223833333
20201009,OR,0.036314286
20201010,OR,0.479875
20201011,OR,-0.09942
20201012,OR,0.3982
20201013,OR,0.303633333
20201014,OR,-0.332425
20201015,OR,0.9322
20201016,OR,0.066666667
20201017,OR,0.043314286
20201018,OR,0.131166667
20201019,OR,-0.074
20201020,OR,-0.1482
20201021,OR,0.16475
20201022,OR,0.824
20201023,OR,0.01055
20201024,OR,0.390233333
20201025,OR,0.44072
20201026,OR,0.1204
20201027,OR,0.023166667
20201028,OR,0.247666667
20201029,OR,0.5172
20201030,OR,0.125933333
20201031,OR,0.201966667
20201101,OR,-0.31045
20201102,OR,0.2369
20201103,OR,0.54474
20201104,OR,-0.018566667
20201105,OR,0
20201106,OR,0.59935
20201107,OR,0.0099625
20201108,OR,0.443275
20201109,OR,-0.111133333
20201110,OR,0.3612
20201111,OR,0.16415
20201112,OR,0.0121
20201113,OR,-0.0078
20201114,OR,-0.061614286
20201115,OR,0.218016667
20201116,OR,0.4030125
20201117,OR,0.269422222
20201118,OR,0.350488889
20201119,OR,-0.126
20201120,OR,-0.1072
20201121,OR,0.107016667
20201122,OR,0.0547
20201123,OR,0.20974
20201124,OR,0.30718
20201125,OR,0.099072727
20201126,OR,0.46405
20201127,OR,0.453857143
20201128,OR,0.1785
20201129,OR,-0.0625
20201130,OR,0.3644
20201201,OR,0.211533333
20201202,OR,0.305775
20201203,OR,0
20201204,OR,0.477871429
20201205,OR,0.1731875
20201206,OR,0.3344
20201207,OR,0.2264
20201208,OR,0.340766667
20201209,OR,-0.0538
20201210,OR,-0.04394
20201211,OR,0.343175
20201212,OR,0.14538
20201213,OR,0.283866667
20201214,OR,0.5986
20201215,OR,-0.27368
20201216,OR,0.265833333
20201217,OR,0
20201218,OR,-0.1909
20201219,OR,0.053425
20201220,OR,0.175727273
20201221,OR,-0.105366667
20201222,OR,0.33525
20201223,OR,0
20201224,OR,0.1425
20201225,OR,-0.034625
20201226,OR,0.26012
20201227,OR,0.1909
20201228,OR,0.26796
20201229,OR,0.386066667
20201230,OR,0.5574
20210101,OR,0.525483333
20210102,OR,-0.195283333
20210103,OR,-0.0269
20210104,OR,0
20210105,OR,0.438166667
20210106,OR,0.128
20210107,OR,0
20210108,OR,0.26345
20210109,OR,-0.295725
20210110,OR,0
20210111,OR,0.293833333
20210112,OR,0.18845
20210113,OR,0.5106
20210114,OR,0.06775
20210115,OR,0.237754545
20210116,OR,0
20210117,OR,-0.17755
20210118,OR,0
20210119,OR,0.363925
20210120,OR,0.659533333
20210121,OR,0.28104
20210122,OR,0.7974
20210123,OR,0.1177
20210124,OR,0.69575
20210125,OR,0.38873
20210126,OR,0.16192
20210127,OR,-0.071214286
20210128,OR,-0.050833333
20210129,OR,0.134733333
20210130,OR,0.3515
20210131,OR,-0.0622
20210201,OR,0.0510875
20210202,OR,-0.23835
20210203,OR,0.9081
20210204,OR,-0.180766667
20210205,OR,0.1632
20210206,OR,0.122675
20210207,OR,0.2085
20210208,OR,0.25
20210209,OR,0.196175
20210210,OR,-0.094066667
20210211,OR,-0.4088
20210212,OR,0.05695
20210213,OR,0
20210214,OR,0.23832
20210215,OR,-0.517966667
20210216,OR,0.4019
20210217,OR,0.29145
20210218,OR,-0.3595
20210219,OR,0.3291
20210220,OR,0.3821
20210221,OR,0.24158
20210222,OR,0.0488
20210223,OR,0.026925
20210224,OR,0.274166667
20210225,OR,0.443
20210226,OR,-0.03242
20210227,OR,0.11175
20210228,OR,0.36596
20210301,OR,0.380825
20210302,OR,0.229911111
20210303,OR,0.107216667
20210304,OR,0.29365
20210305,OR,0.184375
20210306,OR,0.25712
20210307,OR,-0.2295
20210308,OR,0.0159
20210309,OR,0.061033333
20210310,OR,-0.011414286
20210311,OR,0.0629
20210312,OR,0.138483333
20210313,OR,0.0494
20210314,OR,-0.6956
20210315,OR,0.42775
20210316,OR,0.5041
20210317,OR,0.2476
20210318,OR,-0.5859
20210319,OR,0.31588
20210320,OR,0.080214286
20210321,OR,-0.06754
20210322,OR,0.443366667
20200320,PA,0.328123077
20200321,PA,0.307425
20200322,PA,0.60574
20200323,PA,0.7676
20200324,PA,0.58915
20200325,PA,0.0326
20200326,PA,-0.067633333
20200327,PA,0.74835
20200328,PA,0.39518
20200330,PA,0.6369
20200331,PA,0
20200401,PA,0.6602
20200402,PA,0.0386
20200403,PA,0.5927
20200404,PA,-0.0386
20200405,PA,0.242466667
20200406,PA,0.4939
20200407,PA,0.23835
20200408,PA,0.48595
20200409,PA,0.9764
20200410,PA,0.5634
20200411,PA,0.516
20200412,PA,-0.14985
20200413,PA,0.327975
20200414,PA,0
20200415,PA,-0.1909
20200416,PA,0.7959
20200417,PA,-0.3392
20200418,PA,0.187075
20200419,PA,0.47785
20200420,PA,0.206966667
20200421,PA,0.336933333
20200422,PA,0.8809
20200423,PA,0.21522
20200424,PA,0.49874
20200425,PA,0.54415
20200426,PA,0.4327
20200427,PA,0.204133333
20200428,PA,0.36652
20200429,PA,0.2794
20200430,PA,0.418666667
20200501,PA,0.214254545
20200502,PA,0.327518182
20200503,PA,0.21468
20200504,PA,0.2276
20200505,PA,0.31055
20200506,PA,0.541466667
20200507,PA,0.339214286
20200508,PA,0.0866
20200509,PA,0.478233333
20200510,PA,0.368914286
20200511,PA,0.20614
20200512,PA,0.0836
20200513,PA,0.408728571
20200514,PA,0.244942857
20200515,PA,0.092733333
20200516,PA,0.256925
20200517,PA,0.380416667
20200518,PA,0.157283333
20200519,PA,0.2342
20200520,PA,0.329614286
20200521,PA,0.353
20200522,PA,0.228142857
20200523,PA,0.430866667
20200524,PA,0.4494375
20200525,PA,0.296266667
20200526,PA,0.459025
20200527,PA,0.2639
20200528,PA,0.434383333
20200529,PA,0.31845
20200530,PA,0.490357143
20200531,PA,0.427533333
20200601,PA,0.6882
20200602,PA,0.151
20200603,PA,-0.195933333
20200604,PA,0.8737
20200605,PA,0.445975
20200606,PA,-0.144666667
20200607,PA,0.1396
20200608,PA,0.1806
20200609,PA,0.4345
20200610,PA,0.120557143
20200611,PA,0.134466667
20200612,PA,0.363033333
20200613,PA,-0.0258
20200614,PA,0.378944444
20200615,PA,0.479616667
20200616,PA,0.398444444
20200617,PA,0.264644444
20200618,PA,0.4090125
20200619,PA,0.192242857
20200620,PA,0.255466667
20200621,PA,0.446475
20200622,PA,0.3363
20200623,PA,0.36398
20200624,PA,0.0417625
20200625,PA,0.558027273
20200626,PA,0.245288889
20200627,PA,0.341266667
20200628,PA,0.104466667
20200629,PA,0.066266667
20200630,PA,0.152955556
20200701,PA,0.16284
20200702,PA,0.5061625
20200703,PA,0.20653
20200704,PA,0.119457143
20200705,PA,0.440442857
20200706,PA,0.2441625
20200707,PA,0.016657143
20200708,PA,0.37895
20200709,PA,0.351144444
20200710,PA,0.330872727
20200711,PA,0.360171429
20200712,PA,0.29381
20200713,PA,0.069233333
20200714,PA,0.209275
20200715,PA,0.754375
20200716,PA,0.226085714
20200717,PA,0.43593125
20200718,PA,0.381585714
20200719,PA,0.500533333
20200720,PA,0.209991667
20200721,PA,0.325514286
20200722,PA,0.350666667
20200723,PA,0.492175
20200724,PA,0.54135
20200725,PA,0.4346
20200726,PA,0.163914286
20200727,PA,0.199684615
20200728,PA,0.522325
20200729,PA,0.23835
20200730,PA,0.52765
20200731,PA,0.0374
20200801,PA,0.2263
20200802,PA,0.533211111
20200803,PA,0.285346154
20200804,PA,0.070711111
20200805,PA,0.415607143
20200806,PA,0.269884615
20200807,PA,0.326675
20200808,PA,0.693492308
20200809,PA,0.344442857
20200810,PA,0.34992
20200811,PA,0.122833333
20200812,PA,0.371857143
20200813,PA,0.1629
20200814,PA,0.47162
20200815,PA,0.504607692
20200816,PA,0.484745455
20200817,PA,0.5332
20200818,PA,0.32326
20200819,PA,0.166516667
20200820,PA,0.43839
20200821,PA,0.380266667
20200822,PA,0.1684375
20200823,PA,0.1598625
20200824,PA,-0.031375
20200825,PA,0.403842857
20200826,PA,0.150133333
20200827,PA,0.446727273
20200828,PA,0.50486
20200829,PA,0.152953333
20200830,PA,0.4348
20200831,PA,0.3215
20200901,PA,0.033883333
20200902,PA,0.15845
20200903,PA,0.186169231
20200904,PA,0.305536364
20200905,PA,0.147375
20200906,PA,-0.3326
20200907,PA,0.04232
20200908,PA,0.496333333
20200909,PA,0.242325
20200910,PA,0
20200911,PA,0.073983333
20200912,PA,0.047875
20200913,PA,0.30275
20200914,PA,0.48605
20200915,PA,-0.0585
20200916,PA,0.6892
20200917,PA,0.374766667
20200918,PA,0.489
20200919,PA,0.4404
20200920,PA,0
20200921,PA,-0.4355
20200922,PA,-0.2781
20200923,PA,0
20200924,PA,0.4329
20200925,PA,0.463333333
20200926,PA,0.756266667
20200927,PA,0.36485
20200928,PA,-0.33525
20200929,PA,0.176066667
20200930,PA,0.38254
20201001,PA,0.183066667
20201002,PA,0.0712
20201003,PA,0
20201004,PA,0.9781
20201005,PA,0.1116
20201006,PA,-0.278466667
20201007,PA,0
20201008,PA,0.4104
20201009,PA,0.91335
20201010,PA,0.52318
20201011,PA,0.1027
20201012,PA,0.0639
20201013,PA,0.103475
20201014,PA,0.08725
20201015,PA,-0.27565
20201016,PA,0.308233333
20201017,PA,0.43765
20201018,PA,0.55005
20201019,PA,0.034233333
20201020,PA,0.8442
20201021,PA,0.379575
20201022,PA,0.07625
20201023,PA,0.11234
20201024,PA,0.448566667
20201025,PA,-0.03625
20201026,PA,-0.128
20201027,PA,0.074533333
20201028,PA,0.065125
20201029,PA,0.309066667
20201030,PA,0.027614286
20201031,PA,0.2198
20201101,PA,0.11225
20201102,PA,0.52505
20201103,PA,0.28836
20201104,PA,-0.113625
20201105,PA,0
20201106,PA,0.03558
20201107,PA,0.28074
20201108,PA,0
20201109,PA,0.14295
20201110,PA,-0.192966667
20201111,PA,0.19695
20201112,PA,-0.270433333
20201113,PA,0.095433333
20201114,PA,0.197833333
20201115,PA,0
20201116,PA,-0.1095
20201117,PA,0.470566667
20201118,PA,0.08664
20201119,PA,0.563975
20201120,PA,0.376933333
20201121,PA,0.22604
20201122,PA,0.196766667
20201123,PA,-0.123475
20201124,PA,0.1609
20201125,PA,0.0248
20201126,PA,0.19781
20201127,PA,0.046783333
20201128,PA,0.4124
20201129,PA,0.16305
20201130,PA,0.298755556
20201201,PA,0.222983333
20201202,PA,-0.0878
20201203,PA,0.527766667
20201204,PA,0.1147
20201205,PA,0.34084
20201206,PA,0.207966667
20201207,PA,0.3954
20201208,PA,0.0776
20201209,PA,0.16846
20201210,PA,0.62285
20201211,PA,0.301390909
20201212,PA,0.3648375
20201213,PA,0.056575
20201214,PA,0.1538
20201215,PA,0.68844
20201216,PA,0.457033333
20201217,PA,0.0907
20201218,PA,-0.063
20201219,PA,-0.3062
20201220,PA,0.59915
20201221,PA,0.286214286
20201222,PA,0.4639125
20201223,PA,0.105733333
20201224,PA,0.639875
20201225,PA,0.3025375
20201226,PA,0.583425
20201227,PA,0
20201228,PA,-0.113333333
20201229,PA,0
20201230,PA,0.548
20210101,PA,0.42765
20210102,PA,0.6971
20210103,PA,0
20210104,PA,0.4404
20210105,PA,0.20725
20210106,PA,0.264333333
20210107,PA,0.19198
20210108,PA,0.64128
20210109,PA,0.30114
20210110,PA,-0.1806
20210111,PA,0.340266667
20210112,PA,-0.13675
20210113,PA,0.443
20210114,PA,0.303375
20210115,PA,0.393133333
20210116,PA,0.1773
20210117,PA,0.39225
20210118,PA,0.08398
20210119,PA,0.3327
20210120,PA,0.4604
20210121,PA,0.9337
20210122,PA,0.6483
20210123,PA,0.447225
20210124,PA,0
20210125,PA,0.07955
20210126,PA,0.207375
20210127,PA,0.32454
20210128,PA,0
20210129,PA,0.290522222
20210130,PA,0.2287
20210131,PA,0
20210201,PA,-0.20995
20210202,PA,0.0908875
20210203,PA,0.716966667
20210204,PA,-0.0814
20210205,PA,0.3657375
20210206,PA,0
20210207,PA,0.366733333
20210208,PA,0.193566667
20210209,PA,-0.2038
20210210,PA,0.2993
20210211,PA,0
20210212,PA,-0.13908
20210213,PA,0.3482
20210214,PA,0
20210215,PA,0.14985
20210216,PA,0.42565
20210217,PA,-0.2414
20210218,PA,0.431833333
20210219,PA,0.274225
20210220,PA,0
20210221,PA,0.296
20210222,PA,0.7351
20210223,PA,0.0024
20210224,PA,0.135275
20210225,PA,0.313275
20210226,PA,0.6597
20210227,PA,-0.47545
20210228,PA,0.454
20210301,PA,0.0464
20210302,PA,0.6458
20210303,PA,0.5411
20210304,PA,0
20210305,PA,0.2162
20210306,PA,-0.000233333
20210307,PA,0.0974
20210308,PA,0.5093
20210309,PA,0.30636
20210310,PA,0.7322
20210311,PA,0.295575
20210312,PA,0.4574
20210313,PA,0.355955556
20210314,PA,0
20210315,PA,0.364766667
20210316,PA,0.2294
20210317,PA,0.5777625
20210318,PA,0.612083333
20210319,PA,0.5901
20210320,PA,0.514085714
20210321,PA,0.662433333
20210322,PA,0.792733333
20200320,RI,0
20200321,RI,-0.172633333
20200322,RI,-0.2462
20200323,RI,0.8148
20200324,RI,0.8261
20200325,RI,0.5013
20200326,RI,0.79655
20200327,RI,0.7734
20200328,RI,0
20200330,RI,0
20200331,RI,0
20200401,RI,0.8582
20200402,RI,0
20200403,RI,0
20200404,RI,0
20200405,RI,0.765
20200406,RI,0
20200407,RI,0.45535
20200408,RI,0
20200409,RI,0.7339
20200410,RI,0
20200411,RI,0
20200412,RI,0.36695
20200413,RI,0.5423
20200414,RI,0
20200415,RI,0.7339
20200416,RI,0
20200417,RI,0
20200418,RI,0.4766
20200419,RI,0.26665
20200420,RI,0
20200421,RI,0.7339
20200422,RI,0.7199
20200423,RI,-0.269833333
20200424,RI,0.9556
20200425,RI,0
20200426,RI,0.1823
20200427,RI,0
20200428,RI,0.576933333
20200429,RI,0
20200430,RI,0.76135
20200501,RI,0.5037
20200502,RI,0.398366667
20200503,RI,-0.7734
20200504,RI,0.521433333
20200505,RI,0.2086
20200506,RI,0.9902
20200507,RI,0.523233333
20200508,RI,0.37835
20200509,RI,0.17755
20200510,RI,0
20200511,RI,0
20200512,RI,0.6908
20200513,RI,0
20200514,RI,-0.078466667
20200515,RI,0.4404
20200516,RI,0.7344
20200517,RI,0.5994
20200518,RI,0.2022
20200519,RI,0.7831
20200520,RI,0
20200521,RI,0.370733333
20200522,RI,0.13268
20200523,RI,0
20200524,RI,0
20200525,RI,0.5994
20200526,RI,0.87055
20200527,RI,0.70235
20200528,RI,0
20200529,RI,0
20200530,RI,0
20200531,RI,0.6369
20200601,RI,0
20200602,RI,0
20200603,RI,-0.3578
20200604,RI,0.4199
20200605,RI,-0.241533333
20200606,RI,0
20200607,RI,0
20200608,RI,0
20200609,RI,0
20200610,RI,0
20200611,RI,0.4215
20200612,RI,0.875
20200613,RI,0
20200614,RI,0
20200615,RI,0.7563
20200616,RI,0.9601
20200617,RI,0
20200618,RI,-0.3493
20200619,RI,-0.4637
20200620,RI,0
20200621,RI,0.5046
20200622,RI,0.58686
20200623,RI,0.4404
20200624,RI,0
20200625,RI,0.32985
20200626,RI,0.3728
20200627,RI,0.216366667
20200628,RI,0.7906
20200629,RI,0.6563
20200630,RI,0.4344
20200701,RI,0.159333333
20200702,RI,0.519866667
20200703,RI,0
20200704,RI,0.7167
20200705,RI,0
20200706,RI,-0.2997
20200707,RI,-0.21075
20200708,RI,0.8096
20200709,RI,0
20200710,RI,-0.2997
20200711,RI,0.1446
20200712,RI,0.4847
20200713,RI,0
20200714,RI,0
20200715,RI,-0.071509091
20200716,RI,-0.6808
20200717,RI,0.2617
20200718,RI,0.68
20200719,RI,0.1366
20200720,RI,0
20200721,RI,0.315233333
20200722,RI,0
20200723,RI,0
20200724,RI,0.1788
20200725,RI,0
20200726,RI,0
20200727,RI,0
20200728,RI,0
20200729,RI,0
20200730,RI,0.862933333
20200731,RI,0.6429
20200801,RI,0
20200802,RI,0
20200803,RI,0.8748
20200804,RI,0
20200805,RI,0.0275
20200806,RI,0
20200807,RI,0.51695
20200808,RI,0.8816
20200809,RI,0.06718
20200810,RI,-0.2443
20200811,RI,0.474475
20200812,RI,0
20200813,RI,-0.063
20200814,RI,-0.3182
20200815,RI,0.8991
20200816,RI,0
20200817,RI,0.3612
20200818,RI,0.6369
20200819,RI,0.533133333
20200820,RI,0.02045
20200821,RI,-0.4824
20200822,RI,0
20200823,RI,0
20200824,RI,0.2294
20200825,RI,0.6776
20200826,RI,0.3057
20200827,RI,0.03975
20200828,RI,-0.12295
20200829,RI,0.47795
20200830,RI,0.84205
20200831,RI,0
20200901,RI,-0.4588
20200902,RI,0
20200903,RI,0
20200904,RI,0
20200905,RI,0
20200906,RI,0.5242
20200907,RI,0
20200908,RI,0
20200909,RI,0
20200910,RI,0.3291
20200911,RI,0
20200912,RI,0
20200913,RI,0.6124
20200914,RI,-0.0772
20200915,RI,0
20200916,RI,0
20200917,RI,0
20200918,RI,0.7256
20200919,RI,0
20200920,RI,0
20200921,RI,0
20200922,RI,0.7772
20200923,RI,0
20200924,RI,0
20200925,RI,0
20200926,RI,0
20200927,RI,0
20200928,RI,0
20200929,RI,0
20200930,RI,0
20201001,RI,0
20201002,RI,0.5267
20201003,RI,0
20201004,RI,0
20201005,RI,0
20201006,RI,0
20201007,RI,-0.1779
20201008,RI,0
20201009,RI,0
20201010,RI,0
20201011,RI,0.8126
20201012,RI,0
20201013,RI,0.9555
20201014,RI,-0.1531
20201015,RI,0
20201016,RI,0
20201017,RI,0.04765
20201018,RI,0
20201019,RI,0
20201020,RI,0
20201021,RI,0
20201022,RI,0.128
20201023,RI,0
20201024,RI,0
20201025,RI,0
20201026,RI,0.7887
20201027,RI,0.5106
20201028,RI,0.2294
20201029,RI,0
20201030,RI,0.58825
20201031,RI,0.5695
20201101,RI,0
20201102,RI,0
20201103,RI,0
20201104,RI,0.308566667
20201105,RI,0
20201106,RI,0.0772
20201107,RI,0
20201108,RI,0.563
20201109,RI,0
20201110,RI,0
20201111,RI,0
20201112,RI,0
20201113,RI,0.77815
20201114,RI,0
20201115,RI,0.9245
20201116,RI,0
20201117,RI,0
20201118,RI,0.017533333
20201119,RI,0.4404
20201120,RI,0.90685
20201121,RI,0
20201122,RI,0
20201123,RI,0
20201124,RI,0
20201125,RI,0
20201126,RI,-0.16735
20201127,RI,0
20201128,RI,0
20201129,RI,0
20201130,RI,0
20201201,RI,0.78
20201202,RI,0
20201203,RI,0.48235
20201204,RI,0
20201205,RI,0
20201206,RI,0
20201207,RI,0.249466667
20201208,RI,0
20201209,RI,0.7003
20201210,RI,0.7644
20201211,RI,0
20201212,RI,0.4939
20201213,RI,0
20201214,RI,0
20201215,RI,0.69
20201216,RI,0.7964
20201217,RI,0
20201218,RI,0.2023
20201219,RI,0.22725
20201220,RI,0
20201221,RI,0
20201222,RI,0.7845
20201223,RI,-0.4883
20201224,RI,0.05405
20201225,RI,0.517666667
20201226,RI,0
20201227,RI,-0.3612
20201228,RI,0.1027
20201229,RI,0
20201230,RI,0
20210101,RI,0
20210102,RI,0
20210103,RI,0
20210104,RI,0
20210105,RI,0.7269
20210106,RI,0.1806
20210107,RI,0.743
20210108,RI,0.2023
20210109,RI,0.296
20210110,RI,0.4019
20210111,RI,0
20210112,RI,0
20210113,RI,0.0772
20210114,RI,0.3712
20210115,RI,-0.7482
20210116,RI,0.8885
20210117,RI,0.5106
20210118,RI,0
20210119,RI,0
20210120,RI,0
20210121,RI,0
20210122,RI,0
20210123,RI,0
20210124,RI,0
20210125,RI,0.4532
20210126,RI,0.4887
20210127,RI,0
20210128,RI,0.4019
20210129,RI,0.467433333
20210130,RI,0.8957
20210131,RI,0
20210201,RI,0.7003
20210202,RI,-0.4199
20210203,RI,0
20210204,RI,0
20210205,RI,0.1135
20210206,RI,0.5174
20210207,RI,0
20210208,RI,0
20210209,RI,0
20210210,RI,0
20210211,RI,0
20210212,RI,0
20210213,RI,0
20210214,RI,0
20210215,RI,0.7444
20210216,RI,0
20210217,RI,0.3135
20210218,RI,0
20210219,RI,0
20210220,RI,0
20210221,RI,0
20210222,RI,0
20210223,RI,0
20210224,RI,0.4941
20210225,RI,0.5994
20210226,RI,0
20210227,RI,0
20210228,RI,0
20210301,RI,0.25465
20210302,RI,0
20210303,RI,0
20210304,RI,0
20210305,RI,0
20210306,RI,0
20210307,RI,0
20210308,RI,0
20210309,RI,0.438566667
20210310,RI,0
20210311,RI,0
20210312,RI,0
20210313,RI,0
20210314,RI,0.56975
20210315,RI,0.60655
20210316,RI,0.304933333
20210317,RI,0
20210318,RI,0.427333333
20210319,RI,0.38155
20210320,RI,-0.3715
20210321,RI,0
20210322,RI,0.7612
20200320,SC,-0.0459
20200321,SC,0
20200322,SC,0.377157143
20200323,SC,0
20200324,SC,0.4479
20200325,SC,0.068066667
20200326,SC,0.2087
20200327,SC,0.71185
20200328,SC,0
20200330,SC,0.3111
20200331,SC,-0.3182
20200401,SC,0.626
20200402,SC,0.14762
20200403,SC,0.2732
20200404,SC,0.043566667
20200405,SC,-0.1027
20200406,SC,0.9202
20200407,SC,0.5791
20200408,SC,-0.6369
20200409,SC,0
20200410,SC,0
20200411,SC,0
20200412,SC,-0.5267
20200413,SC,-0.5267
20200414,SC,0.9131
20200415,SC,-0.4215
20200416,SC,0.685766667
20200417,SC,0.93
20200418,SC,0.43605
20200419,SC,0.280875
20200420,SC,0.067933333
20200421,SC,0.551575
20200422,SC,0.37105
20200423,SC,0.23668
20200424,SC,0.508866667
20200425,SC,0
20200426,SC,0
20200427,SC,0.0361
20200428,SC,0.15805
20200429,SC,0.43264
20200430,SC,0.274466667
20200501,SC,0.108675
20200502,SC,0.3948
20200503,SC,0.213933333
20200504,SC,0.360333333
20200505,SC,0.2355
20200506,SC,0.304688889
20200507,SC,0.083688889
20200508,SC,-0.0672
20200509,SC,0.483588889
20200510,SC,0.220233333
20200511,SC,0.7145
20200512,SC,0.25345
20200513,SC,0.12025
20200514,SC,0.2732
20200515,SC,0.0937
20200516,SC,0.105466667
20200517,SC,0.314522222
20200518,SC,0.3802
20200519,SC,0.50375
20200520,SC,0.70255
20200521,SC,0.135375
20200522,SC,0.01506
20200523,SC,0.385666667
20200524,SC,-0.227133333
20200525,SC,-0.11315
20200526,SC,0.1214
20200527,SC,-0.1044
20200528,SC,0.1082
20200529,SC,0.2952
20200530,SC,0.41174
20200531,SC,0
20200601,SC,0.38505
20200602,SC,0.1972875
20200603,SC,0.09165
20200604,SC,0.3348
20200605,SC,0.0703
20200606,SC,0.340225
20200607,SC,0.07615
20200608,SC,0.4168
20200609,SC,0.60564
20200610,SC,0.499033333
20200611,SC,-0.20786
20200612,SC,0.2888
20200613,SC,0.5267
20200614,SC,0.632075
20200615,SC,0.80095
20200616,SC,0.268866667
20200617,SC,0.26145
20200618,SC,0.303866667
20200619,SC,-0.04188
20200620,SC,0.765
20200621,SC,0.8777
20200622,SC,0.244666667
20200623,SC,0.401733333
20200624,SC,0.57132
20200625,SC,0.2267
20200626,SC,0.17584
20200627,SC,0.21075
20200628,SC,0.31898
20200629,SC,0.320225
20200630,SC,0.654225
20200701,SC,-0.103375
20200702,SC,0.727
20200703,SC,0.2238
20200704,SC,0.655471429
20200705,SC,0.528871429
20200706,SC,0.28746
20200707,SC,0.2855
20200708,SC,0.4037
20200709,SC,-0.032233333
20200710,SC,0.199875
20200711,SC,0.260116667
20200712,SC,0.455022222
20200713,SC,0
20200714,SC,0.24728
20200715,SC,0.510925
20200716,SC,0
20200717,SC,0.4772
20200718,SC,0.3693125
20200719,SC,0.060666667
20200720,SC,0.74972
20200721,SC,0.605866667
20200722,SC,0.573066667
20200723,SC,0.438828571
20200724,SC,0.515683333
20200725,SC,0.441044444
20200726,SC,0.3859
20200727,SC,0.510575
20200728,SC,0.367266667
20200729,SC,0.513325
20200730,SC,0.186116667
20200731,SC,0.72556
20200801,SC,0.22765
20200802,SC,0.15942
20200803,SC,0.701216667
20200804,SC,0.340033333
20200805,SC,0.484475
20200806,SC,0.38756
20200807,SC,0.3372
20200808,SC,0.3438125
20200809,SC,0.533925
20200810,SC,0.0076
20200811,SC,0.622
20200812,SC,0.25395
20200813,SC,0.342642857
20200814,SC,0.5477
20200815,SC,-0.5423
20200816,SC,0.1712
20200817,SC,0.106
20200818,SC,0.61868
20200819,SC,0.367625
20200820,SC,0.82505
20200821,SC,0.3843
20200822,SC,0.1742
20200823,SC,0.41528
20200824,SC,0.298666667
20200825,SC,0.303975
20200826,SC,0.741283333
20200827,SC,0.513833333
20200828,SC,0.786333333
20200829,SC,0.4433
20200830,SC,0.30202
20200831,SC,-0.5048
20200901,SC,0.259916667
20200902,SC,0.22964
20200903,SC,0.081
20200904,SC,0.4712
20200905,SC,0.572975
20200906,SC,0.3018
20200907,SC,0.221025
20200908,SC,0.7443
20200909,SC,-0.06472
20200910,SC,-0.8144
20200911,SC,-0.1007
20200912,SC,0
20200913,SC,0.3875
20200914,SC,0
20200915,SC,0
